Cluster,customer_number,total_spend,num_of_unique_visits,total_quantity,average_basket_quantity,average_basket_spend,SUM_basket_categories,avg_spend_veg_category,avg_spend_other_food_category,avg_spend_miscelleanous_category
4,1799,2244.34,38,1617,1.2362385321100915,1.72,341,1.383643006263048,1.5971674876847293,1.0686166007905138
4,1874,1244.1,158,875,1.1363636363636365,1.62,574,1.0600236406619383,1.6468299711815564,2.135809523809524
4,1901,1050.79,156,900,1.056338028169014,1.23,545,0.9722115384615384,1.4594940476190474,1.0537837837837838
4,1922,874.83,108,698,1.1890971039182283,1.49,420,0.7448641975308642,4.025348837209302,1.0965217391304347
4,1923,1321.28,115,1069,1.1123829344432885,1.37,546,0.8826195426195428,1.643007159904535,1.2326627218934911
4,1926,625.16,229,1014,1.0752916224814422,0.66,519,0.9680379746835444,0.8859701492537313,0.3992687074829932
4,1939,799.67,136,990,1.0206185567010309,0.82,677,0.5863969171483623,1.0311836734693878,1.073849557522124
4,1999,1055.87,65,1140,1.3103448275862069,1.21,439,0.8021150278293137,1.3804601226993864,0.6309090909090908
4,2024,648.29,187,699,1.1572847682119205,1.07,440,0.7862820512820513,1.0152252252252252,1.201851851851852
4,2066,980.71,78,1155,1.1858316221765914,1.01,490,0.6585537190082644,1.1480481927710844,0.7247265625000001
4,2067,2020.23,51,1408,1.0375829034635224,1.49,443,1.375660964230171,1.9451002227171488,0.8301582278481012
4,2111,2057.73,66,1758,1.3227990970654628,1.55,407,1.0133333333333334,1.485307167235495,1.008923076923077
4,2132,1996.59,207,1606,1.134982332155477,1.41,872,1.263128390596745,1.3515036231884057,1.1018962075848302
4,2141,1282.96,73,921,1.1807692307692308,1.64,410,1.0264577656675749,1.9125806451612903,0.8972185430463575
4,2233,1640.51,85,855,1.4690721649484535,2.82,456,1.0081203007518795,2.5781517509727627,0.6290666666666667
4,2326,2119.47,139,2053,1.120633187772926,1.16,1028,0.8141612483745124,1.6205087440381558,0.7237862595419848
4,2366,2045.28,73,2129,1.343217665615142,1.29,511,1.015058548009368,0.8462472160356348,1.110053050397878
4,2427,1672.41,56,1409,1.1326366559485532,1.34,423,1.0485953177257523,1.5443875685557589,0.7597348484848485
4,2450,1143.92,81,784,1.104225352112676,1.61,432,1.260316301703163,1.7594901960784315,1.5022033898305085
4,2469,1032.12,108,1367,1.399181166837257,1.06,554,0.6661682242990654,0.8697656250000002,0.8511538461538463
4,2476,1024.67,115,922,1.063437139561707,1.18,630,0.7468380462724935,0.9751503759398495,1.7781273408239695
4,2500,2177.42,59,1771,1.1323529411764706,1.39,434,1.0427443609022558,1.7872552783109403,0.7353763440860215
4,2575,2098.24,172,1165,1.5369393139841687,2.77,515,0.9415591397849462,1.0613555555555556,2.732514177693762
4,2588,1264.34,127,1049,1.2384887839433294,1.49,572,0.8692761904761905,1.6900501253132831,1.0691199999999998
4,2614,1224.53,116,1329,1.1844919786096255,1.09,695,1.025270072992701,0.795298969072165,0.8584905660377359
4,2623,1480.53,113,832,1.1555555555555557,2.06,495,0.965603448275862,2.2877475728155336,0.9214117647058824
4,2660,1476.43,75,1010,1.1074561403508771,1.62,412,1.4564741641337389,1.5082101167315176,1.373263157894737
4,2678,1644.48,90,1513,1.1462121212121212,1.25,552,0.9886748844375962,1.4415682967959529,0.5460516605166051
4,2684,1115.27,155,756,1.2663316582914572,1.87,460,1.2274137931034483,1.8599612403100776,0.4634065934065934
4,2705,1317.94,62,1137,1.0746691871455576,1.25,414,1.0203125000000002,1.2739029535864976,1.1727125506072875
4,2802,884.27,116,661,1.0980066445182723,1.47,398,1.0128076923076923,1.5497474747474749,1.5472413793103448
4,2837,660.16,183,855,1.379032258064516,1.06,480,0.8082965299684541,0.7774818401937045,0.66264
4,2874,1417.06,66,998,1.2412935323383083,1.76,370,1.0815593220338984,1.7487284482758625,1.1991213389121338
4,2883,902.97,75,1124,1.541838134430727,1.24,394,0.5827667493796526,1.5630084745762711,0.7852439024390242
4,2888,1002.15,148,1162,1.1905737704918031,1.03,606,0.8288042049934298,0.8960150375939848,0.985851851851852
4,2892,645.01,159,962,1.2445019404915911,0.83,519,0.6977380952380952,0.6228321678321678,0.8182608695652174
4,2897,914.11,88,1204,1.270042194092827,0.96,436,0.6331769722814499,1.0313519813519814,0.5709150326797385
4,2977,776.71,120,855,1.2319884726224783,1.12,423,0.7687931034482759,1.265766129032258,0.7234117647058824
4,2982,970.7,75,1016,1.146726862302483,1.1,513,0.6817460317460319,1.2827128712871287,0.5519387755102041
4,3038,951.5,105,917,1.1924577373211964,1.24,416,1.0147088607594936,1.36890625,0.7528195488721805
4,3092,1959.54,91,1744,1.259205776173285,1.41,476,1.2152536640360767,1.2085352112676055,0.9015537848605578
4,3116,1354.4,147,990,1.048728813559322,1.43,790,1.225831265508685,1.543822222222222,1.417209944751381
4,3122,866.09,177,939,1.2210663198959688,1.13,546,0.7710439560439561,1.0378222222222222,0.94728
4,3158,892.48,121,903,1.1503184713375796,1.14,590,0.9295,1.257654723127036,0.7091203703703705
4,3165,778.9,105,808,1.1526390870185448,1.11,408,0.7805192307692308,1.3792105263157894,1.1324489795918369
4,3202,934.77,81,934,1.1748427672955977,1.18,358,0.8907544581618654,1.461655629139073,1.1981481481481482
4,3203,1951.11,31,1718,1.24043321299639,1.41,359,1.1730538922155689,1.3135164835164836,0.8935119047619049
4,3210,979.21,152,852,1.1703296703296704,1.35,507,0.9080968858131488,1.7079098360655738,1.2533333333333334
4,3214,771.69,153,843,1.1500682128240107,1.05,543,0.7460335195530726,0.9310621761658032,1.4668686868686869
4,3230,1659.42,70,1164,1.2933333333333332,1.84,402,1.10637707948244,1.8359660297239917,1.290328947368421
4,3433,1905.49,60,1374,1.2434389140271491,1.72,435,1.1937091988130564,1.592218309859155,1.4890151515151515
4,3446,1436.1,66,1511,1.1386586284853053,1.08,423,0.8970226537216828,1.0848795180722892,0.9697619047619048
4,3455,856.82,116,796,1.1987951807228916,1.29,459,1.1021770334928227,1.1550251256281407,0.9288268156424582
4,3458,2107.22,38,1863,1.1702261306532664,1.32,321,1.0467340748230536,1.494096385542169,0.9846405228758168
4,3570,1378.81,55,1047,1.060790273556231,1.4,420,1.1890228013029316,1.649927536231884,1.231656050955414
4,3571,2341.57,176,1609,1.1220362622036262,1.63,779,0.7629540918163672,1.1398561151079138,2.401394927536232
4,3597,985.84,162,898,1.1410419313850064,1.25,504,0.8885204081632654,0.7673140495867768,1.3608695652173912
4,3606,930.78,124,847,1.0914948453608249,1.2,546,0.8387903225806451,1.4172782874617738,1.0493243243243242
4,3647,1214.24,125,855,1.1191099476439792,1.59,606,0.9854421768707482,0.9489230769230768,2.2518272425249166
4,3660,1540.32,94,1222,1.3268186753528772,1.67,671,1.2195478723404256,1.0434017094017094,1.8060536398467435
4,3663,1483.3,139,1258,1.152014652014652,1.36,618,0.9552319587628866,1.3444999999999998,1.7032442748091603
4,3686,2224.27,213,1262,1.0983463881636204,1.94,915,0.8237557603686636,1.0343013698630137,3.216501079913608
4,3701,975.57,68,908,1.185378590078329,1.27,449,1.004192546583851,1.156725663716814,1.0855555555555558
4,3715,1558.89,135,1129,1.2061965811965811,1.67,595,1.0442857142857145,1.0265042979942691,3.0552083333333333
4,3727,906.97,203,719,1.1199376947040498,1.41,543,0.7365289256198346,1.2375151515151517,2.2796858638743456
4,3756,841.45,138,1051,1.0531062124248496,0.84,588,0.7783855024711697,0.7687544483985764,0.9383435582822084
4,3830,1505.89,362,1036,1.1009564293304996,1.6,801,0.842,1.07355871886121,1.9677623762376235
4,3839,955.5,108,791,1.076190476190476,1.3,419,0.890590717299578,1.2056422018348625,1.4333333333333331
4,3865,923.37,143,1003,1.078494623655914,0.99,520,0.849226069246436,1.7146206896551723,0.7023978201634876
4,3887,802.09,116,945,1.2162162162162162,1.03,496,0.7897522522522522,0.6162079510703364,1.4364367816091954
4,3892,1161.85,140,1020,1.0991379310344829,1.25,638,0.944638403990025,1.1373684210526318,1.3882222222222222
4,3893,744.33,193,606,1.1905697445972496,1.46,455,0.9145539906103288,1.025658914728682,2.110444444444444
4,3945,1410.78,133,876,1.1187739463601531,1.8,605,0.8961643835616437,0.9636666666666666,2.264317673378076
4,3961,1957.82,79,2042,1.2834695160276557,1.23,534,0.7845900439238653,1.308095238095238,1.3145848375451266
4,3978,962.44,150,871,1.0860349127182043,1.2,580,0.9922781774580336,1.1933787465940056,1.2722988505747124
4,4047,1318.51,178,1143,1.567901234567901,1.81,524,0.5967435158501442,1.1550180505415162,1.5250481695568403
4,4070,942.68,89,750,1.1755485893416928,1.48,455,0.7206907894736843,1.10777027027027,1.8779865771812083
4,4073,874.03,87,931,1.0519774011299436,0.99,550,0.8011421319796955,1.0276584022038564,1.0651724137931036
4,4079,1898.04,150,1627,1.329248366013072,1.55,739,0.9875109170305676,0.8378099652375435,1.773588785046729
4,4140,1178.34,102,1017,1.2342233009708738,1.43,521,0.853578431372549,0.9917948717948718,1.6646428571428569
4,4163,879.88,171,1031,1.2496969696969695,1.07,556,0.7798039215686274,1.3187412587412586,0.7746222222222222
4,4219,778.23,169,818,1.0289308176100629,0.98,573,0.6212578616352202,0.9075980392156864,1.0863736263736263
4,4232,963.43,82,917,1.1711366538952743,1.23,503,0.8168609865470853,1.2099586776859506,1.3375545851528383
4,4245,1296.12,242,1184,1.075386012715713,1.18,743,0.8025441696113075,1.1948412698412698,1.1832049306625578
4,4258,998.11,79,784,1.0666666666666669,1.36,483,0.9028746177370032,1.505,1.5623574144486694
4,4290,981.13,93,912,1.2425068119891007,1.34,461,1.0092436974789916,1.0618068535825549,1.196538461538461
4,4294,1250.6,82,915,1.1185819070904643,1.53,518,0.8468768768768768,1.4361176470588235,1.8421406727828744
4,4300,1470.69,143,1355,1.1601027397260275,1.26,707,0.864789156626506,1.3248324514991183,1.1716935483870967
4,4307,2302.66,99,1652,1.2191881918819187,1.7,713,0.9482574257425742,1.053359497645212,2.260392156862745
4,4323,1063.9,64,1165,1.2676822633297062,1.16,475,0.623765996343693,1.2218014705882352,0.7843243243243243
4,4339,1279.81,52,1175,1.1941056910569106,1.3,506,1.2052830188679244,1.146731301939058,0.7063203463203462
4,4368,2416.15,207,1704,1.0958199356913183,1.55,1169,0.8744444444444445,1.1261538461538465,2.468717948717949
4,4423,620.95,155,617,1.0730434782608695,1.08,471,0.9413907284768211,1.0900624999999995,1.046709677419355
4,4434,1695.26,120,1094,1.1479538300104932,1.78,548,0.8691935483870968,1.0512222222222225,2.7444198895027623
4,4454,1740.44,126,1481,1.0451658433309807,1.23,944,0.6126448736998515,1.2640728476821197,1.870316205533597
4,4459,1412.47,134,1713,1.222698072805139,1.01,927,0.8126754385964913,0.8980833333333333,0.679546925566343
4,4499,1574.33,136,1415,1.117693522906793,1.24,850,0.867041847041847,1.4717921146953403,0.9281097560975612
4,4513,2337.14,259,1599,1.2049736247174077,1.76,983,0.7727574750830565,1.4555828220858895,1.7215822002472188
4,4549,1277.35,66,1033,1.1900921658986177,1.47,467,1.120369003690037,1.502832167832168,1.1721951219512194
4,4552,2280.68,174,1220,1.2261306532663316,2.29,652,0.996094674556213,1.078562091503268,2.440301783264746
4,4559,821.77,183,786,1.1039325842696628,1.15,607,0.9481347150259068,1.163913043478261,1.123012552301255
4,4600,1012.65,159,924,1.0596330275229358,1.16,607,1.053670520231214,1.360185185185185,0.9786740331491712
4,4608,1360.55,58,1608,1.2641509433962264,1.07,519,0.7833498145859086,0.9628215767634856,0.828832807570978
4,4667,1664.98,170,926,1.0522727272727272,1.89,682,1.356105263157895,0.9297619047619048,2.7372999999999994
4,4675,3085.67,348,2668,1.114452798663325,1.29,1455,0.9835344827586208,1.0568586387434555,1.5688490284005985
4,4726,759.69,122,772,1.131964809384164,1.11,465,0.8353924050632912,1.1555115511551155,1.0755405405405405
4,4740,926.94,79,1054,1.534206695778748,1.35,340,0.8194006309148265,0.8931240657698056,1.0248529411764706
4,4804,1236.53,273,1172,1.2246603970741905,1.29,637,0.7677891156462585,0.8686714975845411,1.4033836206896548
4,4876,607.46,190,660,1.124361158432709,1.03,483,1.0560546875,0.748282208588957,0.8926970954356848
4,4880,1293.55,86,953,1.080498866213152,1.47,614,0.9332087227414332,0.9332191780821918,2.1220294117647063
4,4882,1069.16,97,1090,1.180931744312026,1.16,446,0.8955578093306289,0.9665650969529086,1.1810169491525422
4,4897,819.04,149,813,1.181686046511628,1.19,469,0.7891397849462365,1.0704232804232805,1.570943396226415
4,4976,873.25,146,681,1.1542372881355931,1.48,442,0.9244615384615384,1.1583913043478258,1.9186387434554968
4,4994,2374.54,159,1649,1.3118536197295148,1.89,685,0.9725909090909092,1.1870508474576271,2.0133117932148625
4,5011,1305.51,69,1222,1.2343434343434343,1.32,443,0.9938544891640868,1.1825,1.1312209302325582
4,5053,1389.59,96,1574,1.2622293504410584,1.11,575,0.8067321178120618,1.089319526627219,0.8531548757170172
4,5057,2344.46,127,1766,1.1757656458055925,1.56,779,0.9167313915857604,1.0263461538461538,2.170763358778626
4,5060,1610.37,174,1845,1.157465495608532,1.01,1079,0.9010325047801148,1.096504975124378,0.4971814671814671
4,5093,858.73,165,786,1.1627218934911243,1.27,557,1.068296529968454,1.7304712041884815,0.6818705035971223
4,5110,4091.27,218,1927,1.5769230769230769,3.35,894,1.0250687022900762,1.351183800623053,3.139978969505784
4,5134,1196.57,137,848,1.057356608478803,1.49,608,1.0106969696969696,1.5200795755968168,2.056524822695036
4,5137,1106.03,189,644,1.1751824817518248,2.02,451,0.8991872791519434,2.76788679245283,1.2298958333333334
4,5185,915.32,220,1144,1.3833131801692866,1.11,639,0.6161904761904762,1.077906976744186,0.8541541755888652
4,5189,2597.74,60,1843,1.225398936170213,1.73,469,0.9135955056179776,1.4510575427682737,2.0783401639344263
4,5233,898.23,133,805,1.2900641025641026,1.44,400,1.0482669789227166,1.3011510791366905,0.8890000000000002
4,5331,1104.01,155,971,1.2877984084880636,1.46,530,0.8192204301075269,1.0171601208459216,1.7260447761194029
4,5340,665.71,152,731,1.14576802507837,1.04,503,0.8586363636363635,0.8679617834394905,0.9457380952380952
4,5377,1660.63,192,990,1.0749185667752443,1.8,727,0.9692164179104478,1.264871794871795,2.4542439024390243
4,5378,1948.03,121,1973,1.2574888463989802,1.24,836,0.7729312762973353,0.972095238095238,1.299885714285714
4,5426,1253.95,122,1139,1.139,1.25,490,1.045749235474006,1.6466210045662102,0.7872932330827068
4,5431,1060.2,85,907,1.0954106280193237,1.28,478,0.8871957671957672,1.4506293706293707,1.2755555555555558
4,5467,1228.99,122,1572,1.4636871508379887,1.14,405,0.7625571725571725,1.0411515151515152,0.5422499999999999
4,5470,1225.72,126,906,1.1936758893280632,1.61,539,0.8928614457831325,1.0546929824561404,1.9908092485549127
4,5501,1433.92,181,967,1.093891402714932,1.62,691,0.8520689655172413,2.330676691729323,0.9240287769784172
4,5558,991.24,120,914,1.041002277904328,1.13,506,0.7566901408450704,0.96875,1.245
4,5578,732.04,221,615,1.0732984293193717,1.28,448,0.8642537313432836,1.715,1.099410029498525
4,5580,1261.2,87,1168,1.226890756302521,1.32,479,0.8906610407876231,1.3727611940298508,1.3758730158730157
4,5596,1353.95,96,948,1.2392156862745098,1.77,528,0.9053725490196078,1.7138650306748464,1.3970588235294117
4,5647,1124.86,133,1081,1.4889807162534436,1.55,496,1.058738317757009,0.5972495446265939,1.7937106918238992
4,5664,2044.02,101,1806,1.2890792291220556,1.46,714,1.0736614853195166,1.2972417840375587,0.8456533333333334
4,5676,879.91,118,872,1.2546762589928058,1.27,489,1.2305762711864403,1.2888796680497925,0.6138988095238096
4,5703,1348.33,74,924,1.2571428571428571,1.83,448,1.0720285714285716,2.025578406169666,1.000918918918919
4,5704,2095.28,109,1286,1.1596032461677188,1.89,672,1.2621942446043164,1.630861344537815,2.4299606299212604
4,5730,758.74,150,1066,1.1612200435729847,0.83,578,0.6283460076045627,0.9062753036437248,0.697542662116041
4,5764,1503.4,169,1335,1.1518550474547025,1.3,859,0.9077183600713012,1.2451016635859522,1.3758369098712446
4,5817,778.75,116,723,1.1105990783410138,1.2,443,0.7370024570024569,1.206907894736842,1.8008536585365853
4,5852,2636.2,222,1537,1.1017921146953404,1.89,863,1.072762186115214,2.493969465648856,1.9910278372591008
4,5860,1975.92,288,1050,1.1425462459194775,2.15,743,0.998412017167382,1.9525060827250609,2.3172660098522164
4,5878,773.46,112,930,1.2236842105263157,1.02,430,0.7177821782178219,0.8811261261261262,1.060935960591133
4,5903,981.49,217,797,1.0297157622739015,1.27,611,0.9203716216216216,1.72455,1.209800664451827
4,5985,805.63,97,846,1.2103004291845494,1.15,405,0.901804788213628,1.1395336787564767,0.872909090909091
4,6056,1089.35,118,768,1.177914110429448,1.67,420,1.2761858190709048,1.591797752808989,1.547608695652174
4,6063,923.84,347,947,1.097334878331402,1.07,739,0.8951773049645391,1.34627358490566,0.852075055187638
4,6086,1843.41,173,1162,1.05158371040724,1.67,811,0.88690625,1.2853488372093025,2.243855421686748
4,6097,4448.19,116,3499,1.3598911776136804,1.73,1084,1.0993563685636856,1.498487632508834,1.1598355263157896
4,6114,935.45,149,828,1.0615384615384615,1.2,597,0.702280701754386,0.877877094972067,1.377029288702929
4,6126,868.05,111,876,1.0977443609022557,1.09,373,0.9503217821782178,1.1960975609756097,0.9349350649350648
4,6177,1469.18,135,1157,1.397342995169082,1.77,655,0.8960084033613446,0.5864988009592326,2.0146613545816736
4,6189,1578.86,92,1069,1.3395989974937343,1.98,390,1.2731849315068493,1.3712177985948475,1.7759428571428573
4,6197,1108.84,101,912,1.1217712177121772,1.36,422,0.9644527363184078,1.3504511278195486,1.4832377049180328
4,6248,3940.75,188,1823,1.1761290322580644,2.54,1169,1.143349834983498,1.367652027027027,3.901168
4,6254,632.32,152,708,1.3258426966292136,1.18,387,0.7179461279461279,0.4975109170305676,1.6767032967032969
4,6270,1532.24,179,1147,1.0314748201438848,1.38,977,1.0601732673267326,1.0929241877256315,1.7192918454935622
4,6299,1320.36,124,1317,1.114213197969543,1.12,665,0.7479764705882352,1.6189285714285715,1.169496855345912
4,6314,2801.32,70,1729,1.2429906542056075,2.01,581,1.2961510791366908,1.894768115942029,1.6009730848861283
4,6330,682.08,134,664,1.1273344651952462,1.16,442,0.7902583025830259,1.173186274509804,1.2094708994708996
4,6340,3578.62,46,2394,1.3226519337016576,1.98,480,1.4015951595159517,1.5713742331288345,1.528208955223881
